condition_id,paper_id,scientific_model,temperature,repeat,factor_id,factor,context,score,is_explicit_null,source,original_parse_status,completion_tokens,extractor_version
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,5,Synaptic Depression (Adaptation),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,6,Activity Suppression,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,5,Synaptic Depression (Adaptation),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,3,Inhibition (GABA),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,3,Inhibition (GABA),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,26,Hierarchical Mechanism Invariance,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T000__R03,Bastos2012,olmo-3-32b-think,0.0,3,26,Hierarchical Mechanism Invariance,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,12,Omission Response,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,4,Habituation to Sequence,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,12,Omission Response,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,24,Subcortical Feedforward Relaying,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,24,Subcortical Feedforward Relaying,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,36,State-Independent Ubiquity,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,36,State-Independent Ubiquity,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,8,Alpha/Beta Mediated Suppression,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,13,Feedforward Deviance Detection,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R01,Bastos2012,olmo-3-32b-think,0.35,1,13,Feedforward Deviance Detection,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,36,State-Independent Ubiquity,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,3,Inhibition (GABA),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,3,Inhibition (GABA),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,4,Habituation to Sequence,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,4,Habituation to Sequence,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,6,Activity Suppression,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,6,Activity Suppression,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,1,Subtractive Inhibition (SST),LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,1,Subtractive Inhibition (SST),GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,5,Synaptic Depression (Adaptation),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,7,Selective Sharpening,LO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__olmo-3-32b-think__T035__R02,Bastos2012,olmo-3-32b-think,0.35,2,7,Selective Sharpening,GO,1.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,36,State-Independent Ubiquity,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,36,State-Independent Ubiquity,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,4,Habituation to Sequence,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,4,Habituation to Sequence,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,5,Synaptic Depression (Adaptation),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,6,Activity Suppression,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,6,Activity Suppression,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,7,Selective Sharpening,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,7,Selective Sharpening,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,8,Alpha/Beta Mediated Suppression,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,8,Alpha/Beta Mediated Suppression,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,9,VIP-Mediated Disinhibition,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,9,VIP-Mediated Disinhibition,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,10,Precision Weighting (Gain),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,10,Precision Weighting (Gain),GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,11,E/I Balance Shift,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,11,E/I Balance Shift,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,12,Omission Response,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,12,Omission Response,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,13,Feedforward Deviance Detection,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,13,Feedforward Deviance Detection,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,14,Feedforward AMPA,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,14,Feedforward AMPA,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,15,Feedforward NMDA,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,15,Feedforward NMDA,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,16,Feedforward Ascending Gamma,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,16,Feedforward Ascending Gamma,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,17,Absence of Feedback Error,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,17,Absence of Feedback Error,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,3,Inhibition (GABA),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,3,Inhibition (GABA),GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,19,Feedforward Non-local Granular Activity (L4),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,19,Feedforward Non-local Granular Activity (L4),GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,20,Feedforward Non-local Directed Connectivity,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,20,Feedforward Non-local Directed Connectivity,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,21,Feedforward Non-local Activation,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,21,Feedforward Non-local Activation,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,22,Ascending Latency Shift,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,22,Ascending Latency Shift,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,23,Feedforward Error Propagation,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,23,Feedforward Error Propagation,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,24,Subcortical Feedforward Relaying,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,24,Subcortical Feedforward Relaying,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,25,Canonical Microcircuit Ubiquity,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,25,Canonical Microcircuit Ubiquity,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,26,Hierarchical Mechanism Invariance,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,26,Hierarchical Mechanism Invariance,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,27,Hierarchical Activity Ubiquity,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,27,Hierarchical Activity Ubiquity,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,28,Hierarchical CSD Ubiquity,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,28,Hierarchical CSD Ubiquity,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,29,Cross-Scale Hierarchical Ubiquity,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,29,Cross-Scale Hierarchical Ubiquity,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,30,Hierarchical Presence (V1-PFC),LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,30,Hierarchical Presence (V1-PFC),GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,31,Cross-Modal Ubiquity,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,31,Cross-Modal Ubiquity,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,32,Interspecies Hierarchical Ubiquity,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,32,Interspecies Hierarchical Ubiquity,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,33,Temporal Stability of Ubiquity,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,33,Temporal Stability of Ubiquity,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,34,Hierarchical Order Stability,LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,34,Hierarchical Order Stability,GO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,35,Population-Wide Ubiquity,LO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T000__R03,Bastos2012,phi-4-reasoning-plus,0.0,3,35,Population-Wide Ubiquity,GO,0.8,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R01,Bastos2012,phi-4-reasoning-plus,0.35,1,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R01,Bastos2012,phi-4-reasoning-plus,0.35,1,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R01,Bastos2012,phi-4-reasoning-plus,0.35,1,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R01,Bastos2012,phi-4-reasoning-plus,0.35,1,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R02,Bastos2012,phi-4-reasoning-plus,0.35,2,24,Subcortical Feedforward Relaying,LO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R02,Bastos2012,phi-4-reasoning-plus,0.35,2,24,Subcortical Feedforward Relaying,GO,0.0,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R02,Bastos2012,phi-4-reasoning-plus,0.35,2,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R02,Bastos2012,phi-4-reasoning-plus,0.35,2,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R03,Bastos2012,phi-4-reasoning-plus,0.35,3,1,Subtractive Inhibition (SST),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T035__R03,Bastos2012,phi-4-reasoning-plus,0.35,3,1,Subtractive Inhibition (SST),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T070__R01,Bastos2012,phi-4-reasoning-plus,0.7,1,3,Inhibition (GABA),LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T070__R01,Bastos2012,phi-4-reasoning-plus,0.7,1,3,Inhibition (GABA),GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T070__R02,Bastos2012,phi-4-reasoning-plus,0.7,2,36,State-Independent Ubiquity,LO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T070__R02,Bastos2012,phi-4-reasoning-plus,0.7,2,36,State-Independent Ubiquity,GO,,True,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T070__R02,Bastos2012,phi-4-reasoning-plus,0.7,2,1,Subtractive Inhibition (SST),LO,0.2,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
Bastos2012__phi-4-reasoning-plus__T070__R02,Bastos2012,phi-4-reasoning-plus,0.7,2,3,Inhibition (GABA),LO,0.6,False,reasoning_prose_rescued,unrecoverable,8192,v2.3_bounded_prose_ast
